LZ,time,user_name,response
"中午一个老朋友来上海玩，坐@春秋航空 到虹桥，然后我去接他的。他说，我想到出来旅游，我就出来了，先到杭州西湖，再到我这边。祝他玩得开心！


 @春秋小叮当 ",2012-05-05,影子and叶子,回复@黄晓娜99: 可是，我朋友说，去雷峰塔还要坐电梯呢！围着西湖转了一大圈。 你觉得那边怎么样？
 ,2012-05-04,绿茵时刻,很怀念以前去杭州西湖的情景，记得当时看了这篇介绍 网页链接 就义无返顾的背起包出发了，真是冲动啊
@春秋航空 @春秋小叮当 不好意思，向你们道歉了！我的无聊发泄，竞让众人不适！深思后，发现我错了：1、我没有钱，搭不起贵飞机，你们延误是有道理的；2、我身体差，导致我没有体力去走那段路；3、我没文化，没有想办法通过其他渠道了解亲的服务；总结：谢谢你们，你们让我找到我们服务要改进的地方了 ,2012-03-13,春航小叮铛,亲，小叮铛看了原文了~春秋是中国第一家低成本航空公司，所以我们的销售系统是自己研发的，不进入中航信系统。另外，走路有益健康嘛~消消气哦亲~~
 ,2012-03-13,御姐范well,""","
"六点半出门赶八点半的飞机~每天累得像狗终于可以度假~但是现在，我都下班的点了我却还在深圳机场~这到底是什么事儿？@春秋航空 @春秋小叮当 你们太让我失望了，枉费我一直以来这么挺你们~机长连出舱门跟旅客解释一下都没有。真要在上班今天还能干完好些事儿了。。真是委屈




 ",2012-03-02,冯-Kiki,春秋一直都这样，目前还没坐过不晚点的春秋。
 ,2012-03-02,李小草lixiaocao,回复@多芒果捞丸子:来不及了。。。。11点到的酒店一直在赌场都没出来~直到现在到香港，我连威尼斯大堂是什么样子都不知道。。。。伤啊。。。
 ,2012-03-01,anannianan,在澳门给我寄名信片
 ,2012-03-01,李小草lixiaocao,回复@山蘑4:一直在路上
 ,2012-03-01,李小草lixiaocao,回复@皮小囡叮小姐:恩。。。这个点在珠海等过关。。。我的威尼斯人呀
 ,2012-03-01,Amy-台北,回复@李小草lixiaocao:哈哈，[愛你][愛你]
 ,2012-03-01,山蘑4,我一直觉得旅游度假比上班还切力
 ,2012-03-01,elyn_yijun,回复@李小草lixiaocao:短你了
 ,2012-03-01,李小草lixiaocao,回复@吴忆君:是哪款呀？你把名字告诉我sa，我看有就给你带喔
 ,2012-03-01,elyn_yijun,回复@李小草lixiaocao:想买碧欧泉的爽肤水，hk买更好，弄帮我带伐?绿色400ml的
石家庄到厦门机票_特价机票—春秋航空网  网页链接 ,2011-12-15,大李肥叨,忠实的春秋消费者啊！应该给个贵宾折扣呗～@春秋小叮当
 ,2011-12-04,春航小叮铛,""","
我上周五的航班取消了，现在还没人联系我，那请问我这张石家庄到厦门的机票是不是永久保留，可以改签到任意时候，@春秋航空石家庄营业部 @春秋航空 @春秋小叮当 ,2011-10-26,ichWassermann,[呲牙] 可以调到比较好的时段
 ,2011-10-26,春航小叮铛,如需变更或退票，请尽早联系我们，如有疑问也可咨询我们的24小时客服热线400-820-6222.我们将竭诚为您服务~
 ,2011-10-26,春航小叮铛,你好森家有光年，航班取消非常抱歉。您的机票可以在1年之内（机票有效期内，从订票日开始算）免费变更至春秋同一航段有位子的航班。如想退票也可把订单号私信小叮铛为您查询。
@春秋航空 @春秋小叮当 能不玩星期四晚上涨价，星期五早上再降回来的游戏不，心脏不好 ,2011-09-30,我是神灯,回复 @肥兜:爽啊…等你的攻略
 ,2011-09-30,肥兜,回复@我是神灯:十一十一，过几天就去
 ,2011-09-30,我是神灯,回复 @肥兜:哦…啥时候去发掘啊？
 ,2011-09-30,肥兜,回复@我是神灯:不知道，哈哈，还在发掘
 ,2011-09-30,我是神灯,回复 @肥兜:有啥玩的？
 ,2011-09-30,肥兜,回复@春航小叮铛:亲，谢谢你耐心回答哦，最终俺还是买好了～
 ,2011-09-30,春航小叮铛,亲..春秋航空机票销售采用世界航空业普遍使用的多舱位方法来设置，机票价格根据市场销售情况、供求关系逐步进行调整，但往往市场并非我们所完全预测的，有太多的不确定性，出现了不规律的价格体系.在今后的工作中，我们尽可能的把握好市场，但任何市场都是一个博弈的市场，所以还请您多理解哦
 ,2011-09-30,肥兜,回复@我是神灯:去福建吧
 ,2011-09-30,我是神灯,回复@肥兜:哦！明白了。长见识了。你要去哪儿happy啊？
 ,2011-09-30,肥兜,回复@我是神灯:我这几天看着买几张机票，前几天一直价格稳定，然后昨晚上忽然提价，我就开始纠结，等我纠结了半天，今天早上它居然又降了，白纠结了。根据长期关注票价的结果，他们经常这样玩啊
@春秋小叮当 解释有木有？,2011-08-17,哄度来瞎啦,回复@Jolin-qt:空管在遇恶劣气候时，先确保正点航班起飞，接着是照顾最大利益方，最后是春秋类的廉价航空！他们没有回复、没有解释、不屑搭理、
@Jolin-qt @嫣然娃娃2001 @matthew-zh @黃色的風鈴@刚刚小钢炮 针对航班延误取消的问题我已向春秋进行投诉，春秋将于三个工作日给予回复 ,2011-08-18,honey芽芽,回复@嫣然娃娃2001:回复过了呀，就是不赔偿呀
 ,2011-08-18,嫣然娃娃2001,这个回复基本属于一去不复返~~
 ,2011-08-17,哄度来瞎啦,回复@honey芽芽:啊哟你的手指好粗哟
 ,2011-08-17,honey芽芽,回复@黃色的風鈴:
 ,2011-08-17,哄度来瞎啦,回复@honey芽芽:是个毛
 ,2011-08-17,honey芽芽,回复@黃色的風鈴: 你脖子上的贼手是WHO啊
 ,2011-08-17,哄度来瞎啦,\/\/@黃色的風鈴：@春航小叮铛 @春秋航空行为录 解释有木有？
 ,2011-08-17,honey芽芽,回复@Jolin-qt:春秋给答复了，说虽不赔的。电视台估计不会有答复，12315说是5-20个工作日
 ,2011-08-17,Jolin-qt,我倒要看看到底要多少个工作日才能给予答复
 ,2011-08-17,哄度来瞎啦,@春秋小叮当 解释有木有？
